Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DENYA 2L,https://www.carrefour.tn/default/eau-minerale-denya-2l-2l-6191466400030.html,La bouteille de 2L,0 dt 780,DENYA,nom_produit : eau minérale denya 2l description_produit : la bouteille de 2l marque_produit : denya categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MARWA 0.75L,https://www.carrefour.tn/default/eau-minerale-marwa-6194001800746.html,La bouteille de 0.75L,0 dt 450,MARWA,nom_produit : eau minérale marwa 0.75l description_produit : la bouteille de 0.75l marque_produit : marwa categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PRISTINE 2L,https://www.carrefour.tn/default/eau-minerale-pristine-2l-2l-6191467300049.html,La bouteille de 2L,0 dt 820,PRISTINE,nom_produit : eau minérale pristine 2l description_produit : la bouteille de 2l marque_produit : pristine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale CRISTALINE 2L,https://www.carrefour.tn/default/eau-minerale-cristaline-2l-2l-6194001801101.html,La bouteille de 2L,0 dt 810,CRISTALINE,nom_produit : eau minérale cristaline 2l description_produit : la bouteille de 2l marque_produit : cristaline categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MAY TUNISIA 1.5L,https://www.carrefour.tn/default/eau-minerale-may-tunisia-1.5l-1.5l-6191417200047.html,La bouteille de 1.5L,0 dt 730,MAY TUNISIA,nom_produit : eau minérale may tunisia 1.5l description_produit : la bouteille de 1.5l marque_produit : may tunisia categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DENYA 2.25L,https://www.carrefour.tn/default/eau-minerale-denya-2.25l-2.25l-6191466400092.html,La bouteille de 2.25L,0 dt 780,DENYA,nom_produit : eau minérale denya 2.25l description_produit : la bouteille de 2.25l marque_produit : denya categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MIRA 1.5L,https://www.carrefour.tn/default/eau-minerale-mira-1.5l-null-6191428900080.html,La bouteille de 1.5L,0 dt 700,MIRA,nom_produit : eau minérale mira 1.5l description_produit : la bouteille de 1.5l marque_produit : mira categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DENYA 1.75L,https://www.carrefour.tn/default/eau-minerale-denya-1.75l-1.75l-6191466400108.html,La bouteille de 1.75L,0 dt 680,DENYA,nom_produit : eau minérale denya 1.75l description_produit : la bouteille de 1.75l marque_produit : denya categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MIRA de 0.95L,https://www.carrefour.tn/default/eau-minerale-mira-de-0.95l-0.95l-6191428900103.html,La bouteille de 0.95L,0 dt 610,MIRA,nom_produit : eau minérale mira de 0.95l description_produit : la bouteille de 0.95l marque_produit : mira categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale AQUALINE 1L,https://www.carrefour.tn/default/eau-minerale-aqualine-1l-1l-6191556500084.html,La bouteille de 1L,0 dt 570,AQUALINE,nom_produit : eau minérale aqualine 1l description_produit : la bouteille de 1l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PALMA 2L,https://www.carrefour.tn/default/eau-minerale-palma-2l-6191599900032.html,La bouteille de 2L,0 dt 940,PALMA,nom_produit : eau minérale palma 2l description_produit : la bouteille de 2l marque_produit : palma categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MIRA 2L,https://www.carrefour.tn/default/null-null-6191428900073.html,La bouteille de 2L,0 dt 780,MIRA,nom_produit : eau minérale mira 2l description_produit : la bouteille de 2l marque_produit : mira categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DENYA 0.5L,https://www.carrefour.tn/default/eau-minerale-denya-6191466400023.html,La bouteille de 0.5L,0 dt 450,DENYA,nom_produit : eau minérale denya 0.5l description_produit : la bouteille de 0.5l marque_produit : denya categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MIRA 0.6L,https://www.carrefour.tn/default/eau-minerale-mira-6191428900097.html,La bouteille de 0.6L,0 dt 470,MIRA,nom_produit : eau minérale mira 0.6l description_produit : la bouteille de 0.6l marque_produit : mira categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale JANNET 2L,https://www.carrefour.tn/default/eau-minerale-jannet-6191534200081.html,La bouteille de 2L,0 dt 850,JANNET,nom_produit : eau minérale jannet 2l description_produit : la bouteille de 2l marque_produit : jannet categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PRIMAQUA 19L,https://www.carrefour.tn/default/eau-minerale-primaqua-3313.html,La bombonne de 19L avec consigne,16 dt 200,PRIMAQUA,nom_produit : eau minérale primaqua 19l description_produit : la bombonne de 19l avec consigne marque_produit : primaqua categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DELICE 1.5L,https://www.carrefour.tn/default/eau-minerale-delice-6191496000026.html,La bouteille de 1.5L,0 dt 670,DELICE,nom_produit : eau minérale délice 1.5l description_produit : la bouteille de 1.5l marque_produit : délice categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DELICE 0.5L,https://www.carrefour.tn/default/eau-minerale-delice-6191496000019.html,La bouteille de 0.5L,0 dt 470,DELICE,nom_produit : eau minérale délice 0.5l description_produit : la bouteille de 0.5l marque_produit : délice categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale SAFIA 0.5L,https://www.carrefour.tn/default/eau-minerale-safia-6194001800555.html,La bouteille de 0.5L,0 dt 440,SAFIA,nom_produit : eau minérale safia 0.5l description_produit : la bouteille de 0.5l marque_produit : safia categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale MAIN 0,5L",https://www.carrefour.tn/default/eau-minerale-main-0.5l-6191544700021.html,La bouteille de 0.5L,0 dt 365,MAIN,"nom_produit : eau minérale main 0,5l description_produit : la bouteille de 0.5l marque_produit : main categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PRIMAQUA 19L,https://www.carrefour.tn/default/eau-minerale-primaqua-2010100036753.html,La bombonne de 19L sans consigne,5 dt 450,PRIMAQUA,nom_produit : eau minérale primaqua 19l description_produit : la bombonne de 19l sans consigne marque_produit : primaqua categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale VIVIAN 1,5L",https://www.carrefour.tn/default/eau-minerale---vivian-6191465700025.html,La bouteille de 1.5L,0 dt 750,VIVIAN,"nom_produit : eau minérale vivian 1,5l description_produit : la bouteille de 1.5l marque_produit : vivian categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale VIVIAN 0,5L",https://www.carrefour.tn/default/eau-minerale---vivian-6191465700018.html,La bouteille de 0.5L,0 dt 410,VIVIAN,"nom_produit : eau minérale vivian 0,5l description_produit : la bouteille de 0.5l marque_produit : vivian categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale TIJEN 0.5L,https://www.carrefour.tn/default/eau-minerale--tijen-6191475200027.html,La bouteille de 0.5L,0 dt 450,TIJEN,nom_produit : eau minérale tijen 0.5l description_produit : la bouteille de 0.5l marque_produit : tijen categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale TIJEN 1.5L,https://www.carrefour.tn/default/eau-minerale-tijen-1.5l-1.5l-6191475200010.html,La bouteille de 1.5L,0 dt 640,TIJEN,nom_produit : eau minérale tijen 1.5l description_produit : la bouteille de 1.5l marque_produit : tijen categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale SABRINE 1.5L,https://www.carrefour.tn/default/eau-minerale---sabrine-6194007510014.html,La bouteille de 1.5L,0 dt 650,SABRINE,nom_produit : eau minérale sabrine 1.5l description_produit : la bouteille de 1.5l marque_produit : sabrine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale SABRINE 1L,https://www.carrefour.tn/default/eau-minerale---sabrine-6194007530562.html,La bouteille de 1L,0 dt 570,SABRINE,nom_produit : eau minérale sabrine 1l description_produit : la bouteille de 1l marque_produit : sabrine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PRIMAQUA 6L,https://www.carrefour.tn/default/eau-minerale---primaqua-6194005660407.html,Le bombonne de 6L,2 dt 440,PRIMAQUA,nom_produit : eau minérale primaqua 6l description_produit : le bombonne de 6l marque_produit : primaqua categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale PRISTINE 1,5L",https://www.carrefour.tn/default/eau-minerale---pristine-6191467300032.html,La bouteille de 1.5L,0 dt 660,PRISTINE,"nom_produit : eau minérale pristine 1,5l description_produit : la bouteille de 1.5l marque_produit : pristine categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale PRISTINE 0,5L",https://www.carrefour.tn/default/eau-minerale-pristine-6191467300018.html,La bouteille de 0.5L,0 dt 450,PRISTINE,"nom_produit : eau minérale pristine 0,5l description_produit : la bouteille de 0.5l marque_produit : pristine categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PALMA 1.5L,https://www.carrefour.tn/default/eau-minerale-palma-6191599900025.html,La bouteille de 1.5L,0 dt 800,PALMA,nom_produit : eau minérale palma 1.5l description_produit : la bouteille de 1.5l marque_produit : palma categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale PALMA 0.5L,https://www.carrefour.tn/default/eau-minerale-palma-6191599900018.html,La bouteille de 0.5L,0 dt 540,PALMA,nom_produit : eau minérale palma 0.5l description_produit : la bouteille de 0.5l marque_produit : palma categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MELLITI 0.5L,https://www.carrefour.tn/default/eau-minerale-melliti-6194001800319.html,La bouteille de 0.5L,0 dt 400,MELLITI,nom_produit : eau minérale melliti 0.5l description_produit : la bouteille de 0.5l marque_produit : melliti categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MELLITI 1.5L,https://www.carrefour.tn/default/eau-minerale-melliti-6194001800302.html,La bouteille de 1.5L,0 dt 690,MELLITI,nom_produit : eau minérale melliti 1.5l description_produit : la bouteille de 1.5l marque_produit : melliti categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MARWA 1.5L,https://www.carrefour.tn/default/eau-minerale--marwa-6194001800722.html,La bouteille de 1.5L,0 dt 620,MARWA,nom_produit : eau minérale marwa 1.5l description_produit : la bouteille de 1.5l marque_produit : marwa categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale MARWA 0.5L,https://www.carrefour.tn/default/eau-minerale-marwa-6194001800739.html,La bouteille de 0.5L,0 dt 400,MARWA,nom_produit : eau minérale marwa 0.5l description_produit : la bouteille de 0.5l marque_produit : marwa categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale MAIN 1,5L",https://www.carrefour.tn/default/eau-minerale-main-6191544700014.html,La bouteille de 1.5L,0 dt 580,MAIN,"nom_produit : eau minérale main 1,5l description_produit : la bouteille de 1.5l marque_produit : main categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale JEKTISS 1L,https://www.carrefour.tn/default/eau-minerale-jektiss-6194005660414.html,La bouteille de 1L,0 dt 580,JEKTISS,nom_produit : eau minérale jektiss 1l description_produit : la bouteille de 1l marque_produit : jektiss categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale FOURAT 0,5L",https://www.carrefour.tn/default/eau-minerale-fourat-6191540700025.html,La bouteille de 0.5L,0 dt 410,FOURAT,"nom_produit : eau minérale fourat 0,5l description_produit : la bouteille de 0.5l marque_produit : fourat categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale FOURAT 2L,https://www.carrefour.tn/default/eau-minerale-fourat-6191540700087.html,La bouteille de 2L,0 dt 910,FOURAT,nom_produit : eau minérale fourat 2l description_produit : la bouteille de 2l marque_produit : fourat categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DIMA 2L,https://www.carrefour.tn/default/eau-minerale-dima-6191577600046.html,La bouteille de 2L,0 dt 760,DIMA,nom_produit : eau minérale dima 2l description_produit : la bouteille de 2l marque_produit : dima categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DIMA 0.5L,https://www.carrefour.tn/default/eau-minerale---dima-6191577600022.html,La bouteille de 0.5L,0 dt 450,DIMA,nom_produit : eau minérale dima 0.5l description_produit : la bouteille de 0.5l marque_produit : dima categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale DIMA 1.5L,https://www.carrefour.tn/default/eau-minerale-dima-6191577600015.html,La bouteille de 1.5L,0 dt 680,DIMA,nom_produit : eau minérale dima 1.5l description_produit : la bouteille de 1.5l marque_produit : dima categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale CRISTALINE 1.5L,https://www.carrefour.tn/default/eau-minerale-cristaline-6194001800807.html,La bouteille de 1.5L,0 dt 650,CRISTALINE,nom_produit : eau minérale cristaline 1.5l description_produit : la bouteille de 1.5l marque_produit : cristaline categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,"Eau minerale BARGOU 1,5L",https://www.carrefour.tn/default/eau-minerale-bargou-6191443100038.html,La bouteille de 1.5L,0 dt 610,BARGOU,"nom_produit : eau minérale bargou 1,5l description_produit : la bouteille de 1.5l marque_produit : bargou categorie 1: eaux categorie 2 : minérales"
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale AQUALINE 1.5L,https://www.carrefour.tn/default/eau-minerale-aqualine-6191556500022.html,La bouteille de 1.5L,0 dt 650,AQUALINE,nom_produit : eau minérale aqualine 1.5l description_produit : la bouteille de 1.5l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale AQUALINE 0.5L,https://www.carrefour.tn/default/eau-minerale---aqualine-6191556500015.html,La bouteille de 0.5L,0 dt 420,AQUALINE,nom_produit : eau minérale aqualine 0.5l description_produit : la bouteille de 0.5l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale AQUALINE 2L,https://www.carrefour.tn/default/eau-minerale-aqualine-2l-2l-6191556500039.html,La bouteille de 2L,0 dt 840,AQUALINE,nom_produit : eau minérale aqualine 2l description_produit : la bouteille de 2l marque_produit : aqualine categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/minerales.html,Minerales,,,Eau minerale SAFIA 1.5L,https://www.carrefour.tn/default/eau-minerale--safia-6194001800111.html,La bouteille de 1.5L,0 dt 660,SAFIA,nom_produit : eau minérale safia 1.5l description_produit : la bouteille de 1.5l marque_produit : safia categorie 1: eaux categorie 2 : minérales
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio fraise DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-fraise-delice-null-6191534803565.html,,0 dt 880,DELICE,nom_produit : eau gazéifiée délio fraise délice description_produit :  marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee naturelle GARCI 1L,https://www.carrefour.tn/default/eau-gazeifiee-naturelle-garci-6194001800531.html,La bouteille de 1L,0 dt 630,GARCI,nom_produit : eau gazéifiée naturelle garci 1l description_produit : la bouteille de 1l marque_produit : garci categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio ananas DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-ananas-delice-6191534802896.html,La bouteille de 25cl,0 dt 880,DELICE,nom_produit : eau gazéifiée délio ananas délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee menthe Palmina,https://www.carrefour.tn/default/eau-gazeifiee-menthe-palmina-6191599900049.html,La bouteille de 0.5L,0 dt 850,PALMA,nom_produit : eau gazéifiée menthe palmina description_produit : la bouteille de 0.5l marque_produit : palma categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee citron et lime Palmina,https://www.carrefour.tn/default/eau-gazeifiee-citron-et-lime-palmina-6191599900056.html,La bouteille de 0.5L,0 dt 850,PALMA,nom_produit : eau gazéifiée citron et lime palmina description_produit : la bouteille de 0.5l marque_produit : palma categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee marula Palmina,https://www.carrefour.tn/default/eau-gazeifiee-marula-palmina-6191599900063.html,La bouteille de 0.5L,0 dt 850,PALMA,nom_produit : eau gazéifiée marula palmina description_produit : la bouteille de 0.5l marque_produit : palma categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee naturelle La Petillante SABRINE,https://www.carrefour.tn/default/null-null-6194007530234.html,La canette de 33cl,0 dt 920,SABRINE,nom_produit : eau gazéifiée naturelle la pétillante sabrine description_produit : la canette de 330.0ml marque_produit : sabrine categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee aromatisee a l'extrait naturel de poire La Petillante SABRINE,https://www.carrefour.tn/default/eau-gazeifiee-aromatisee-a-lextrait-naturel-de-poire-la-petillante-sabrine-6194007530104.html,La canette de 33cl,0 dt 920,SABRINE,nom_produit : eau gazéifiée aromatisée à l'extrait naturel de poire la pétillante sabrine description_produit : la canette de 330.0ml marque_produit : sabrine categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee JEKTISS 1L,https://www.carrefour.tn/default/eau-gazeifiee--jektiss-1l-null-6194005660148.html,La bouteille de 1L,0 dt 600,JEKTISS,nom_produit : eau gazéifiée jektiss 1l description_produit : la bouteille de 1l marque_produit : jektiss categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee JEKTISS 0.5L,https://www.carrefour.tn/default/eau-gazeifiee-jektiss-6194005660377.html,La bouteille de 0.5L,0 dt 450,JEKTISS,nom_produit : eau gazéifiée jektiss 0.5l description_produit : la bouteille de 0.5l marque_produit : jektiss categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio mandarine DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-mandarine-delice-6191534802698.html,La bouteille de 25cl,0 dt 880,DELICE,nom_produit : eau gazéifiée délio mandarine délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
